ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,GenZ fashion_7d_avg,GenZ fashion_7d_avg_lower,GenZ fashion_7d_avg_upper,GenZ fashion_growth,GenZ fashion_growth_lower,GenZ fashion_growth_upper,GenZ fashion_momentum,GenZ fashion_momentum_lower,GenZ fashion_momentum_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-11-12,0.12186582143422783,0.550176047862539,0.6608377104819865,0.12186582143422783,0.12186582143422783,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.48046673008262464,0.48046673008262464,0.48046673008262464,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.005686109407489118,0.005686109407489118,0.005686109407489118,0.0,0.0,0.0,0.6023325515168525
2025-11-13,0.12245245137104917,0.5393295728582994,0.6543240688322529,0.12245245137104917,0.12245245137104917,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.474799730675151,0.474799730675151,0.474799730675151,0.4747806206751355,0.4747806206751355,0.4747806206751355,1.9110000015531113e-05,1.9110000015531113e-05,1.9110000015531113e-05,0.0,0.0,0.0,0.5972521820462002
2025-11-14,0.12303908130787052,0.5267717216529624,0.644602376676981,0.12303908130787052,0.12303908130787052,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4644320484605957,0.4644320484605957,0.4644320484605957,0.4747806206751355,0.4747806206751355,0.4747806206751355,-0.010348572214539803,-0.010348572214539803,-0.010348572214539803,0.0,0.0,0.0,0.5874711297684663
2025-11-15,0.12362571124469185,0.5151098267001297,0.6262600225897328,0.12362571124469185,0.12362571124469185,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4482507811889042,0.4482507811889042,0.4482507811889042,0.4747806206751355,0.4747806206751355,0.4747806206751355,-0.02652983948623127,-0.02652983948623127,-0.02652983948623127,0.0,0.0,0.0,0.5718764924335961
2025-11-16,0.1242123411815132,0.5518363200663041,0.6667030835098146,0.1242123411815132,0.1242123411815132,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4873562767649419,0.4873562767649419,0.4873562767649419,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.012575656089806438,0.012575656089806438,0.012575656089806438,0.0,0.0,0.0,0.6115686179464551
2025-11-17,0.12479897111833455,0.5575084250118029,0.6663321857024752,0.12479897111833455,0.12479897111833455,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4894001005150165,0.4894001005150165,0.4894001005150165,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.014619479839881003,0.014619479839881003,0.014619479839881003,0.0,0.0,0.0,0.614199071633351
2025-11-18,0.1253856010551559,0.5430278133382211,0.6585059144692867,0.1253856010551559,0.1253856010551559,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.478758677038631,0.478758677038631,0.478758677038631,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.003978056363495537,0.003978056363495537,0.003978056363495537,0.0,0.0,0.0,0.6041442780937869
2025-11-19,0.1259722309919772,0.5462910621988352,0.6557506360507217,0.1259722309919772,0.1259722309919772,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.48046673008259777,0.48046673008259777,0.48046673008259777,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.00568610940746228,0.00568610940746228,0.00568610940746228,0.0,0.0,0.0,0.606438961074575
2025-11-20,0.12655886092879856,0.5475518627707927,0.6583499695730576,0.12655886092879856,0.12655886092879856,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.47479973067513553,0.47479973067513553,0.47479973067513553,0.4747806206751355,0.4747806206751355,0.4747806206751355,1.911000000003049e-05,1.911000000003049e-05,1.911000000003049e-05,0.0,0.0,0.0,0.6013585916039341
2025-11-21,0.1271454908656199,0.5374478456375964,0.6476847310094072,0.1271454908656199,0.1271454908656199,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.46443204846059655,0.46443204846059655,0.46443204846059655,0.4747806206751355,0.4747806206751355,0.4747806206751355,-0.010348572214538955,-0.010348572214538955,-0.010348572214538955,0.0,0.0,0.0,0.5915775393262165
2025-11-22,0.12773212080244123,0.5229168463207696,0.6306320271455796,0.12773212080244123,0.12773212080244123,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.44825078118891815,0.44825078118891815,0.44825078118891815,0.4747806206751355,0.4747806206751355,0.4747806206751355,-0.026529839486217306,-0.026529839486217306,-0.026529839486217306,0.0,0.0,0.0,0.5759829019913594
2025-11-23,0.12831875073926258,0.5610673153375433,0.6772936264779061,0.12831875073926258,0.12831875073926258,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4873562767649818,0.4873562767649818,0.4873562767649818,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.012575656089846288,0.012575656089846288,0.012575656089846288,0.0,0.0,0.0,0.6156750275042444
2025-11-24,0.12890538067608392,0.5607608436277514,0.6741631872273711,0.12890396535498183,0.12890694427287283,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4894001005150524,0.4894001005150524,0.4894001005150524,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.01461947983991691,0.01461947983991691,0.01461947983991691,0.0,0.0,0.0,0.6183054811911364
2025-11-25,0.12949201061290527,0.5490877472189062,0.661402402737455,0.12948273784667383,0.1295009165230947,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4787586770386576,0.4787586770386576,0.4787586770386576,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.003978056363522096,0.003978056363522096,0.003978056363522096,0.0,0.0,0.0,0.6082506876515629
2025-11-26,0.13007864054972662,0.5507266995447013,0.6686212453608941,0.13005714063207743,0.13009937043348754,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4804667300826132,0.4804667300826132,0.4804667300826132,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.005686109407477689,0.005686109407477689,0.005686109407477689,0.0,0.0,0.0,0.6105453706323398
2025-11-27,0.13066527048654794,0.5506704048961428,0.6625158747925138,0.1306271090454756,0.13069919435680394,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.47479973067512005,0.47479973067512005,0.47479973067512005,0.4747806206751355,0.4747806206751355,0.4747806206751355,1.910999998452987e-05,1.910999998452987e-05,1.910999998452987e-05,0.0,0.0,0.0,0.605465001161668
2025-11-28,0.1312519004233693,0.5395707482642946,0.6527800461941522,0.13119309025053316,0.13130448917969106,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.46443204846057023,0.46443204846057023,0.46443204846057023,0.4747806206751355,0.4747806206751355,0.4747806206751355,-0.010348572214565255,-0.010348572214565255,-0.010348572214565255,0.0,0.0,0.0,0.5956839488839395
2025-11-29,0.13183853036019064,0.5226024596725775,0.6365127165596584,0.1317565144328601,0.13191162352453498,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4482507811888634,0.4482507811888634,0.4482507811888634,0.4747806206751355,0.4747806206751355,0.4747806206751355,-0.02652983948627207,-0.02652983948627207,-0.02652983948627207,0.0,0.0,0.0,0.5800893115490541
2025-11-30,0.13242516029701196,0.5674995108593722,0.6749989296538357,0.13232091110670732,0.13251895862406246,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.48735627676502163,0.48735627676502163,0.48735627676502163,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.012575656089886134,0.012575656089886134,0.012575656089886134,0.0,0.0,0.0,0.6197814370620336
2025-12-01,0.1330117902338333,0.5641820032948307,0.6791073760424975,0.1328751638054542,0.13312926778390488,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4894001005150553,0.4894001005150553,0.4894001005150553,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.014619479839919819,0.014619479839919819,0.014619479839919819,0.0,0.0,0.0,0.6224118907488886
2025-12-02,0.13359842017065465,0.5558763208515607,0.6715899016031047,0.13343256963908903,0.13374742639478443,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.47875867703859387,0.47875867703859387,0.47875867703859387,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.003978056363458363,0.003978056363458363,0.003978056363458363,0.0,0.0,0.0,0.6123570972092485
2025-12-03,0.134185050107476,0.5570629581062208,0.6720201730342689,0.13398917942280833,0.1343572957634327,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4804667300826286,0.4804667300826286,0.4804667300826286,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.005686109407493099,0.005686109407493099,0.005686109407493099,0.0,0.0,0.0,0.6146517801901046
2025-12-04,0.13477168004429735,0.5497700841518506,0.6649486816133526,0.13454565375470967,0.13497715334717827,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4747997306751355,0.4747997306751355,0.4747997306751355,0.4747806206751355,0.4747806206751355,0.4747806206751355,1.9110000000009675e-05,1.9110000000009675e-05,1.9110000000009675e-05,0.0,0.0,0.0,0.6095714107194328
2025-12-05,0.13535830998111867,0.5456612731434775,0.6549720327496136,0.13510387426816886,0.13559210813279637,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4644320484606446,0.4644320484606446,0.4644320484606446,0.4747806206751355,0.4747806206751355,0.4747806206751355,-0.01034857221449087,-0.01034857221449087,-0.01034857221449087,0.0,0.0,0.0,0.5997903584417633
2025-12-06,0.13594493991794002,0.526558560259708,0.6407511091506187,0.13564721643430994,0.136217251340017,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.44825078118887085,0.44825078118887085,0.44825078118887085,0.4747806206751355,0.4747806206751355,0.4747806206751355,-0.02652983948626462,-0.02652983948626462,-0.02652983948626462,0.0,0.0,0.0,0.5841957211068108
2025-12-07,0.13653156985476136,0.5671807289628231,0.6779109499406938,0.1361974481656547,0.1368375106414756,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4873562767650362,0.4873562767650362,0.4873562767650362,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.012575656089900668,0.012575656089900668,0.012575656089900668,0.0,0.0,0.0,0.6238878466197976
2025-12-08,0.1371181997915827,0.572569152025905,0.6837463566111764,0.13673963709309692,0.13746718135083566,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4894001005150582,0.4894001005150582,0.4894001005150582,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.01461947983992273,0.01461947983992273,0.01461947983992273,0.0,0.0,0.0,0.6265183003066409
2025-12-09,0.13770482972840403,0.5611484611100461,0.6754633685998136,0.13728678143439976,0.13808920612694642,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.478758677038621,0.478758677038621,0.478758677038621,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.003978056363485544,0.003978056363485544,0.003978056363485544,0.0,0.0,0.0,0.616463506767025
2025-12-10,0.13829145966522538,0.55442457417495,0.6738370465671378,0.13784068541831232,0.13870993690966055,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4804667300826121,0.4804667300826121,0.4804667300826121,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.005686109407476608,0.005686109407476608,0.005686109407476608,0.0,0.0,0.0,0.6187581897478375
2025-12-11,0.13887808960204673,0.5562854557227711,0.6704782831225634,0.13839414219237375,0.13933213738824818,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.47479973067515097,0.47479973067515097,0.47479973067515097,0.4747806206751355,0.4747806206751355,0.4747806206751355,1.9110000015488612e-05,1.9110000015488612e-05,1.9110000015488612e-05,0.0,0.0,0.0,0.6136778202771977
2025-12-12,0.13946471953886808,0.547611236072845,0.6567869665143665,0.13894475745218046,0.13996385930239744,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4644320484606319,0.4644320484606319,0.4644320484606319,0.4747806206751355,0.4747806206751355,0.4747806206751355,-0.010348572214503596,-0.010348572214503596,-0.010348572214503596,0.0,0.0,0.0,0.6038967679995
2025-12-13,0.14005134947568942,0.5307264326310956,0.6462223612885206,0.1394884562130999,0.14060109344765254,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.44825078118889133,0.44825078118889133,0.44825078118889133,0.4747806206751355,0.4747806206751355,0.4747806206751355,-0.026529839486244145,-0.026529839486244145,-0.026529839486244145,0.0,0.0,0.0,0.5883021306645808
2025-12-14,0.14063797941251074,0.5744496088441294,0.6855845802316843,0.1400281423165876,0.1412231637961377,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.48735627676505067,0.48735627676505067,0.48735627676505067,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.012575656089915201,0.012575656089915201,0.012575656089915201,0.0,0.0,0.0,0.6279942561775614
2025-12-15,0.1412246093493321,0.5763959583767583,0.6898850479615131,0.14057422788773463,0.14184716190793714,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.48940010051502203,0.48940010051502203,0.48940010051502203,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.014619479839886537,0.014619479839886537,0.014619479839886537,0.0,0.0,0.0,0.6306247098643541
2025-12-16,0.14181123928615344,0.5636208269982037,0.6755879585240817,0.14111815164467123,0.14248572288044073,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4787586770386024,0.4787586770386024,0.4787586770386024,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.003978056363466955,0.003978056363466955,0.003978056363466955,0.0,0.0,0.0,0.6205699163247559
2025-12-17,0.14239786922297476,0.5686234479724506,0.6781873451066884,0.14165497913900865,0.14310870721838584,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4804667300825853,0.4804667300825853,0.4804667300825853,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.005686109407449771,0.005686109407449771,0.005686109407449771,0.0,0.0,0.0,0.62286459930556
2025-12-18,0.1429844991597961,0.5576202948102306,0.672820107164375,0.1422093499865723,0.1437272858891805,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4747997306751355,0.4747997306751355,0.4747997306751355,0.4747806206751355,0.4747806206751355,0.4747806206751355,1.9109999999988858e-05,1.9109999999988858e-05,1.9109999999988858e-05,0.0,0.0,0.0,0.6177842298349316
2025-12-19,0.14357112909661746,0.5504369213183563,0.6633686562645564,0.14275924908765208,0.1443564912045588,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.46443204846061914,0.46443204846061914,0.46443204846061914,0.4747806206751355,0.4747806206751355,0.4747806206751355,-0.010348572214516325,-0.010348572214516325,-0.010348572214516325,0.0,0.0,0.0,0.6080031775572365
2025-12-20,0.1441577590334388,0.5346009699093847,0.646904486595608,0.1433088145593625,0.14499382169189243,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.4482507811888988,0.4482507811888988,0.4482507811888988,0.4747806206751355,0.4747806206751355,0.4747806206751355,-0.026529839486236696,-0.026529839486236696,-0.026529839486236696,0.0,0.0,0.0,0.5924085402223376
2025-12-21,0.14474438897026015,0.5793228092321001,0.6830496502688723,0.14384338057452764,0.14563036240950752,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.48735627676495347,0.48735627676495347,0.48735627676495347,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.012575656089817956,0.012575656089817956,0.012575656089817956,0.0,0.0,0.0,0.6321006657352136
2025-12-22,0.1453310189070815,0.5747092660709198,0.6940041821088171,0.14437768454424632,0.14627254928763467,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.48940010051498584,0.48940010051498584,0.48940010051498584,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.014619479839850342,0.014619479839850342,0.014619479839850342,0.0,0.0,0.0,0.6347311194220673
2025-12-23,0.14591764884390282,0.569231857431856,0.6817096782007105,0.1449042297537955,0.14691228683111454,0.5171524021728153,0.5171524021728153,0.5171524021728153,0.0554584769832643,0.0554584769832643,0.0554584769832643,-0.09783025848094414,-0.09783025848094414,-0.09783025848094414,0.478758677038629,0.478758677038629,0.478758677038629,0.4747806206751355,0.4747806206751355,0.4747806206751355,0.003978056363493515,0.003978056363493515,0.003978056363493515,0.0,0.0,0.0,0.6246763258825319
